func,noise,M,lam,cv,test
5x^3 + x^2 + 5,нормальный,11,3.1622776601683795e-10,47289.801552900615,1170.8648687153466
5x^3 + x^2 + 5,нормальный,11,1e-09,37958.75159628976,1141.7303894036468
5x^3 + x^2 + 5,нормальный,11,3.1622776601683795e-09,25704.333972653232,1057.4792635492418
5x^3 + x^2 + 5,нормальный,11,1e-08,16509.814310247013,851.0269529739751
5x^3 + x^2 + 5,нормальный,11,3.162277660168379e-08,11661.729125552578,502.7151714294055
5x^3 + x^2 + 5,нормальный,11,1e-07,8611.701944136545,196.64532357884502
5x^3 + x^2 + 5,нормальный,11,3.162277660168379e-07,5375.953211488451,154.31296217453595
5x^3 + x^2 + 5,нормальный,11,1e-06,2277.574352467377,190.10685622093138
5x^3 + x^2 + 5,нормальный,11,3.162277660168379e-06,510.20251985087873,200.64650910730498
5x^3 + x^2 + 5,нормальный,11,1e-05,366.2851371233444,196.54211731596197
5x^3 + x^2 + 5,нормальный,11,3.1622776601683795e-05,464.91308888738394,186.12245841694596
5x^3 + x^2 + 5,нормальный,11,0.0001,409.58011431254954,175.55808631338417
5x^3 + x^2 + 5,нормальный,11,0.00031622776601683794,330.7407136821469,165.83240861361654
5x^3 + x^2 + 5,нормальный,11,0.001,260.0013522974609,155.5966177060249
5x^3 + x^2 + 5,нормальный,11,0.0031622776601683794,202.80572377037737,145.56086472545533
5x^3 + x^2 + 5,нормальный,11,0.01,158.25556646409146,137.71481751452467
5x^3 + x^2 + 5,нормальный,11,0.03162277660168379,127.24895539158192,133.59507260281632
5x^3 + x^2 + 5,нормальный,11,0.1,112.40884596491851,132.88654389795394
5x^3 + x^2 + 5,нормальный,11,0.31622776601683794,111.72052234168282,134.3337728596242
5x^3 + x^2 + 5,нормальный,11,1.0,121.15594207158613,138.6529656159182
5x^3 + x^2 + 5,нормальный,11,3.1622776601683795,155.6912452232119,153.85585186080328
5x^3 + x^2 + 5,нормальный,11,10.0,232.14612866278884,198.86821401468808
5x^3 + x^2 + 5,нормальный,11,31.622776601683793,310.9356508785126,272.48526722607096
5x^3 + x^2 + 5,нормальный,11,100.0,357.90939761514494,330.742936802238
5x^3 + x^2 + 5,нормальный,12,0.0,16839.87915134265,1771.1121130250963
5x^3 + x^2 + 5,нормальный,12,1e-10,16282.911115379253,1747.3553145280812
5x^3 + x^2 + 5,нормальный,12,3.1622776601683795e-10,27802.487275110965,1700.115029313138
5x^3 + x^2 + 5,нормальный,12,1e-09,28236.505804682274,1578.702854269239
5x^3 + x^2 + 5,нормальный,12,3.1622776601683795e-09,20978.004493978842,1338.1572564955238
5x^3 + x^2 + 5,нормальный,12,1e-08,14082.711590254887,980.1013721832028
5x^3 + x^2 + 5,нормальный,12,3.162277660168379e-08,10187.16932124355,545.2132574335359
5x^3 + x^2 + 5,нормальный,12,1e-07,7543.201243647012,201.74042211567766
5x^3 + x^2 + 5,нормальный,12,3.162277660168379e-07,4576.583227741958,157.34789867518356
5x^3 + x^2 + 5,нормальный,12,1e-06,1738.7185191723788,198.11172519318743
5x^3 + x^2 + 5,нормальный,12,3.162277660168379e-06,304.13100443775585,207.18252174348143
5x^3 + x^2 + 5,нормальный,12,1e-05,562.5820478689993,201.09441967319017
5x^3 + x^2 + 5,нормальный,12,3.1622776601683795e-05,546.9916602713314,190.21725129465452
5x^3 + x^2 + 5,нормальный,12,0.0001,444.48456449685784,179.80897982178627
5x^3 + x^2 + 5,нормальный,12,0.00031622776601683794,348.183711161185,169.72281832225644
5x^3 + x^2 + 5,нормальный,12,0.001,266.9071539664222,158.903617830286
5x^3 + x^2 + 5,нормальный,12,0.0031622776601683794,203.30360378813998,148.53428903811775
5x^3 + x^2 + 5,нормальный,12,0.01,157.64668652126565,139.9766475751381
5x^3 + x^2 + 5,нормальный,12,0.03162277660168379,127.2110107091617,134.78353682675618
5x^3 + x^2 + 5,нормальный,12,0.1,112.29547882602799,133.5084999346613
5x^3 + x^2 + 5,нормальный,12,0.31622776601683794,111.28637007934881,134.95475781355586
5x^3 + x^2 + 5,нормальный,12,1.0,120.29974333444815,139.57464769569958
5x^3 + x^2 + 5,нормальный,12,3.1622776601683795,154.64709823363364,154.63597303709736
5x^3 + x^2 + 5,нормальный,12,10.0,231.2943509480332,198.7104410274836
5x^3 + x^2 + 5,нормальный,12,31.622776601683793,310.21456969691445,271.8968844464294
5x^3 + x^2 + 5,нормальный,12,100.0,357.5410317398752,330.37894892001435
5x^3 + x^2 + 5,нормальный,13,0.0,483979.7851294779,5815.711774136656
5x^3 + x^2 + 5,нормальный,13,1e-10,60048.79457797421,4874.074973027323
5x^3 + x^2 + 5,нормальный,13,3.1622776601683795e-10,60338.12360910617,3889.101222548338
5x^3 + x^2 + 5,нормальный,13,1e-09,57747.52650287916,2892.918514178682
5x^3 + x^2 + 5,нормальный,13,3.1622776601683795e-09,46320.19347329902,2208.585309019903
5x^3 + x^2 + 5,нормальный,13,1e-08,30637.635967815564,1746.521504932224
5x^3 + x^2 + 5,нормальный,13,3.162277660168379e-08,19281.304992055255,1302.7425157428518
5x^3 + x^2 + 5,нормальный,13,1e-07,13084.170861531358,753.8864960482489
5x^3 + x^2 + 5,нормальный,13,3.162277660168379e-07,8488.730620003043,282.1606258183256
5x^3 + x^2 + 5,нормальный,13,1e-06,4121.619189493949,146.95736474866143
5x^3 + x^2 + 5,нормальный,13,3.162277660168379e-06,1240.8563281141037,185.6042883358925
5x^3 + x^2 + 5,нормальный,13,1e-05,268.8941732587191,199.5680154477454
5x^3 + x^2 + 5,нормальный,13,3.1622776601683795e-05,435.1903459093126,196.15265680841702
5x^3 + x^2 + 5,нормальный,13,0.0001,413.35898515765666,186.752107931664
5x^3 + x^2 + 5,нормальный,13,0.00031622776601683794,341.4919043905571,175.9762279202939
5x^3 + x^2 + 5,нормальный,13,0.001,268.86080962865907,163.94964483558073
5x^3 + x^2 + 5,нормальный,13,0.0031622776601683794,208.11359060459375,151.37973859776807
5x^3 + x^2 + 5,нормальный,13,0.01,161.36764328205896,141.0258695988338
5x^3 + x^2 + 5,нормальный,13,0.03162277660168379,128.9358704306175,135.17105903898664
5x^3 + x^2 + 5,нормальный,13,0.1,113.42172583964268,133.77670986864476
5x^3 + x^2 + 5,нормальный,13,0.31622776601683794,112.71481463949775,135.13540628089578
5x^3 + x^2 + 5,нормальный,13,1.0,121.96318811731506,139.53484775079644
5x^3 + x^2 + 5,нормальный,13,3.1622776601683795,155.31299191529706,155.04003734520924
5x^3 + x^2 + 5,нормальный,13,10.0,231.5799877135862,199.1447575503022
5x^3 + x^2 + 5,нормальный,13,31.622776601683793,309.98001726124494,270.948702815648
5x^3 + x^2 + 5,нормальный,13,100.0,357.274735444903,329.4451000202047
5x^3 + x^2 + 5,нормальный,14,0.0,372646.89458046656,9268.857240915762
5x^3 + x^2 + 5,нормальный,14,1e-10,12783.483434207601,1122.1666708803511
5x^3 + x^2 + 5,нормальный,14,3.1622776601683795e-10,26411.763765291114,2446.799219490104
5x^3 + x^2 + 5,нормальный,14,1e-09,38482.60758624597,2455.4298883734336
5x^3 + x^2 + 5,нормальный,14,3.1622776601683795e-09,36302.88160746502,2162.7121703574508
5x^3 + x^2 + 5,нормальный,14,1e-08,25426.64281686313,1804.0447051675058
5x^3 + x^2 + 5,нормальный,14,3.162277660168379e-08,16217.988593152364,1326.8697936166293
5x^3 + x^2 + 5,нормальный,14,1e-07,10925.228082241363,741.8468180028486
5x^3 + x^2 + 5,нормальный,14,3.162277660168379e-07,6949.335277560272,262.2969894939149
5x^3 + x^2 + 5,нормальный,14,1e-06,3165.727956161533,152.56800019222047
5x^3 + x^2 + 5,нормальный,14,3.162277660168379e-06,777.1341106256708,197.6648292246411
5x^3 + x^2 + 5,нормальный,14,1e-05,532.1681150101343,207.40268849719095
5x^3 + x^2 + 5,нормальный,14,3.1622776601683795e-05,560.7665265226376,201.19102107106437
5x^3 + x^2 + 5,нормальный,14,0.0001,460.4895233098481,190.8697307480683
5x^3 + x^2 + 5,нормальный,14,0.00031622776601683794,361.0150457062282,179.48228344985108
5x^3 + x^2 + 5,нормальный,14,0.001,275.96716761746825,166.6972449236135
5x^3 + x^2 + 5,нормальный,14,0.0031622776601683794,208.96260876251813,153.74601105070528
5x^3 + x^2 + 5,нормальный,14,0.01,160.92916379503117,142.89960583641357
5x^3 + x^2 + 5,нормальный,14,0.03162277660168379,128.93332703787678,136.18845581787508
5x^3 + x^2 + 5,нормальный,14,0.1,113.48467130282117,134.25658794780077
5x^3 + x^2 + 5,нормальный,14,0.31622776601683794,112.62307840921451,135.54487619275392
5x^3 + x^2 + 5,нормальный,14,1.0,121.62588708604426,140.17617042761984
5x^3 + x^2 + 5,нормальный,14,3.1622776601683795,154.7349853211253,155.71964340386123
5x^3 + x^2 + 5,нормальный,14,10.0,231.14335816486582,199.21411951133456
5x^3 + x^2 + 5,нормальный,14,31.622776601683793,309.51668444046936,270.56865562411616
5x^3 + x^2 + 5,нормальный,14,100.0,357.0089721963254,329.16639005969176
5x^3 + x^2 + 5,нормальный,15,0.0,1746709.1471487214,988.7455681289979
5x^3 + x^2 + 5,нормальный,15,1e-10,89979.94521100861,5028.580077814228
5x^3 + x^2 + 5,нормальный,15,3.1622776601683795e-10,70486.29804561005,5948.560511749348
5x^3 + x^2 + 5,нормальный,15,1e-09,69352.03515657419,5223.176718894646
5x^3 + x^2 + 5,нормальный,15,3.1622776601683795e-09,61070.9423503405,3907.9017127871352
5x^3 + x^2 + 5,нормальный,15,1e-08,43264.97994674789,2896.5810777832507
5x^3 + x^2 + 5,нормальный,15,3.162277660168379e-08,26607.228901631664,2177.168579712599
5x^3 + x^2 + 5,нормальный,15,1e-07,16832.17738809968,1460.4749066974216
5x^3 + x^2 + 5,нормальный,15,3.162277660168379e-07,10736.183570834479,708.020711712626
5x^3 + x^2 + 5,нормальный,15,1e-06,5510.69975182987,221.63566114563002
5x^3 + x^2 + 5,нормальный,15,3.162277660168379e-06,1863.515368738766,158.37272604293193
5x^3 + x^2 + 5,нормальный,15,1e-05,426.8040499536879,193.4940059299473
5x^3 + x^2 + 5,нормальный,15,3.1622776601683795e-05,425.3941420233883,200.69070981702387
5x^3 + x^2 + 5,нормальный,15,0.0001,413.1870833021397,195.0926713057799
5x^3 + x^2 + 5,нормальный,15,0.00031622776601683794,345.97569818058656,184.6644619034386
5x^3 + x^2 + 5,нормальный,15,0.001,273.24250511275335,171.41500874019474
5x^3 + x^2 + 5,нормальный,15,0.0031622776601683794,210.91077737369724,156.7903178158377
5x^3 + x^2 + 5,нормальный,15,0.01,163.13559916532895,144.1218272792741
5x^3 + x^2 + 5,нормальный,15,0.03162277660168379,129.97701642317313,136.6311413936012
5x^3 + x^2 + 5,нормальный,15,0.1,114.17074159096015,134.56269224788772
5x^3 + x^2 + 5,нормальный,15,0.31622776601683794,113.61077568118849,135.80212351860024
5x^3 + x^2 + 5,нормальный,15,1.0,122.90304002350058,140.18426571018074
5x^3 + x^2 + 5,нормальный,15,3.1622776601683795,155.34523038060294,155.9671859768521
5x^3 + x^2 + 5,нормальный,15,10.0,231.58696989639756,199.71607065774455
5x^3 + x^2 + 5,нормальный,15,31.622776601683793,309.4862834449856,269.96848045851516
5x^3 + x^2 + 5,нормальный,15,100.0,356.8469017578479,328.4361794056511
x sin x,равномерный,0,0.0,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,1e-10,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,3.1622776601683795e-10,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,1e-09,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,3.1622776601683795e-09,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,1e-08,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,3.162277660168379e-08,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,1e-07,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,3.162277660168379e-07,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,1e-06,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,3.162277660168379e-06,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,1e-05,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,3.1622776601683795e-05,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.0001,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.00031622776601683794,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.001,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.0031622776601683794,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.01,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.03162277660168379,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.1,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,0.31622776601683794,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,1.0,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,3.1622776601683795,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,10.0,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,31.622776601683793,2.6302781429668185,2.329452488395778
x sin x,равномерный,0,100.0,2.6302781429668185,2.329452488395778
x sin x,равномерный,1,0.0,1.9309384473992677,1.7464210795819037
x sin x,равномерный,1,1e-10,1.930938447394399,1.7464210795724802
x sin x,равномерный,1,3.1622776601683795e-10,1.930938447383872,1.746421079552105
x sin x,равномерный,1,1e-09,1.9309384473505826,1.7464210794876716
x sin x,равномерный,1,3.1622776601683795e-09,1.9309384472453128,1.7464210792839159
x sin x,равномерный,1,1e-08,1.9309384469124204,1.7464210786395844
x sin x,равномерный,1,3.162277660168379e-08,1.9309384458597207,1.7464210766020285
x sin x,равномерный,1,1e-07,1.930938442530794,1.746421070158712
x sin x,равномерный,1,3.162277660168379e-07,1.9309384320038057,1.7464210497831583
x sin x,равномерный,1,1e-06,1.930938398714574,1.7464209853500237
x sin x,равномерный,1,3.162277660168379e-06,1.930938293445056,1.7464207815947976
x sin x,равномерный,1,1e-05,1.9309379605563841,1.7464201372665609
x sin x,равномерный,1,3.1622776601683795e-05,1.9309369078976892,1.7464180997454006
x sin x,равномерный,1,0.0001,1.9309335793757707,1.7464116567740375
x sin x,равномерный,1,0.00031622776601683794,1.9309230564365436,1.746391284672322
x sin x,равномерный,1,0.001,1.930889807684911,1.7463268860524817
x sin x,равномерный,1,0.0031622776601683794,1.9307849426634522,1.7461234758132773
x sin x,равномерный,1,0.01,1.9304560892401994,1.7454825923433153
x sin x,равномерный,1,0.03162277660168379,1.9294434779932406,1.7434793581880876
x sin x,равномерный,1,0.1,1.9265059900833428,1.737374243755906
x sin x,равномерный,1,0.31622776601683794,1.9196143344010594,1.7202286969687872
x sin x,равномерный,1,1.0,1.9154988809037796,1.6838726508775763
x sin x,равномерный,1,3.1622776601683795,1.9748059194366672,1.6696521296869464
x sin x,равномерный,1,10.0,2.1850531746170168,1.8213685508906714
x sin x,равномерный,1,31.622776601683793,2.4248673148300055,2.0745702240153134
x sin x,равномерный,1,100.0,2.5554191109429905,2.232935503337116
x sin x,равномерный,2,0.0,1.9894552012289608,1.6992579625452267
x sin x,равномерный,2,1e-10,1.9894552012116258,1.6992579625377757
x sin x,равномерный,2,3.1622776601683795e-10,1.9894552011741422,1.6992579625216648
x sin x,равномерный,2,1e-09,1.989455201055609,1.6992579624707174
x sin x,равномерный,2,3.1622776601683795e-09,1.9894552006807742,1.6992579623096078
x sin x,равномерный,2,1e-08,1.9894551994954432,1.699257961800134
x sin x,равномерный,2,3.162277660168379e-08,1.9894551957470967,1.6992579601890365
x sin x,равномерный,2,1e-07,1.989455183893785,1.699257955094299
x sin x,равномерный,2,3.162277660168379e-07,1.9894551464103387,1.6992579389833269
x sin x,равномерный,2,1e-06,1.9894550278774221,1.6992578880359805
x sin x,равномерный,2,3.162277660168379e-06,1.9894546530449244,1.6992577269265339
x sin x,равномерный,2,1e-05,1.9894534677354465,1.6992572174558194
x sin x,равномерный,2,3.1622776601683795e-05,1.9894497196073135,1.6992556063888484
x sin x,равномерный,2,0.0001,1.9894378684807534,1.6992505119566386
x sin x,равномерный,2,0.00031622776601683794,1.9894004068747093,1.6992344040361511
x sin x,равномерный,2,0.001,1.9892820921432457,1.6991834872015497
x sin x,равномерный,2,0.0031622776601683794,1.9889094345393865,1.6990226827223942
